Token	Diversity	DiversityEntropy	CountPerThousand	MLU
岩石	20	3.5397872924804688	0.009633035532053625	7.8125
兄弟姊妹	10	2.977949619293213	0.004214453045273461	5.285714285714286
流血	59	5.278682231903076	0.02649084771314747	4.386363636363637
屏东	18	3.884307384490967	0.004214453045273461	5.857142857142857
套子	31	4.642679691314697	0.008428906090546922	6.214285714285714
多	1129	7.561299800872803	1.6839750239471243	7.3979263496603505
tape	14	3.267291307449341	0.006622711928286867	7.909090909090909
从此以后	17	3.719891309738159	0.005418582486780164	10.88888888888889
胶布	44	5.249091625213623	0.009633035532053625	6.6875
贾	23	3.993224620819092	0.006020647207533515	15.4
赚	68	5.457172393798828	0.01565368273958714	8.26923076923077
衣柜	74	5.679340362548828	0.022276394667874008	8.405405405405405
豆腐	34	4.853883266448975	0.009633035532053625	5.1875
客厅	247	6.817636966705322	0.15593476267511805	7.362934362934363
瘦瘦	48	5.373465061187744	0.007224776649040219	11.0
刀子	75	5.9043707847595215	0.02348052410938071	5.769230769230769
新郎	23	4.430784225463867	0.006020647207533515	3.8
苦的	23	4.418308734893799	0.005418582486780164	4.444444444444445
恶霸	11	3.0017619132995605	0.005418582486780164	4.111111111111111
不过	105	6.347049713134766	0.02709291243390082	8.022222222222222
吹风机	27	4.554276466369629	0.006622711928286867	5.2727272727272725
幼稚园	106	6.142949104309082	0.03913420684896785	5.953846153846154
所有	130	5.874741554260254	0.0409404010112279	10.191176470588236
油条	29	4.653812408447266	0.012643359135820383	3.7142857142857144
待	182	6.300410270690918	0.07224776649040218	9.691666666666666
相处	40	4.972726821899414	0.009633035532053625	8.5
正确	21	4.211413383483887	0.005418582486780164	4.777777777777778
棒子	12	3.5217926502227783	0.0036123883245201094	3.5
虎克	28	4.374866962432861	0.006622711928286867	7.2727272727272725
乐园	52	4.764791488647461	0.017459876901847193	6.344827586206897
跑来跑去	52	5.401509761810303	0.014449553298080437	6.625
电池	103	6.050071716308594	0.04033833629047456	5.582089552238806
e	50	5.477018356323242	0.016857812181093845	4.428571428571429
什么	2450	7.148695468902588	18.92349623799859	5.7994654958480485
喜欢不喜欢	68	4.854286193847656	0.04997137182252818	3.3734939759036147
舒服	180	6.45073127746582	0.0957282905997829	6.490566037735849
是是	11	3.3737101554870605	0.0036123883245201094	3.6666666666666665
滑滑	15	3.3435072898864746	0.005418582486780164	4.444444444444445
纸	354	7.001664161682129	0.2769497715465417	6.984782608695652
速度	58	5.301265239715576	0.016857812181093845	6.321428571428571
嘻嘻	27	4.618887424468994	0.014449553298080437	3.25
杨	31	4.7980546951293945	0.006020647207533515	6.4
拉	397	6.704396724700928	0.3359521141803702	7.098566308243727
明显	20	4.210018634796143	0.004214453045273461	6.571428571428571
年级	36	4.958568572998047	0.007224776649040219	7.25
洗澡	451	6.978255748748779	0.5966461382665714	7.48335015136226
中国	90	5.645318508148193	0.03130736547917428	6.384615384615385
ligo	40	4.513347625732422	0.013245423856573735	6.2727272727272725
呼噜	33	4.494732856750488	0.012643359135820383	6.476190476190476
送	424	6.73721981048584	0.35762644412749084	8.824915824915825
唉	398	7.179629802703857	0.308257137025716	5.314453125
着火	21	3.950364351272583	0.007224776649040219	3.5833333333333335
极了	19	3.8913824558258057	0.007224776649040219	3.5833333333333335
圆	218	6.124015808105469	0.16135334516189823	5.746268656716418
玩一玩	72	5.812634468078613	0.024684653550887413	5.609756097560975
讲话	275	6.49492883682251	0.2558775063201744	5.727058823529412
轻松	35	3.0313704013824463	0.09934067892430301	6.333333333333333
那样	269	6.821518421173096	0.12583152663745048	8.076555023923445
螺丝刀	23	4.156938552856445	0.006622711928286867	5.363636363636363
完	844	7.092121601104736	1.5798178272567944	7.289253048780488
分一分	14	3.663684844970703	0.0036123883245201094	4.833333333333333
conj	486	7.524473190307617	0.20470200505613953	8.529411764705882
卧室	209	6.541379928588867	0.16255747460340492	7.188888888888889
哼哼	28	4.4427266120910645	0.016255747460340492	3.037037037037037
祝	23	3.9695420265197754	0.006622711928286867	4.636363636363637
既然	39	4.989057540893555	0.007224776649040219	10.916666666666666
手臂	53	3.569326162338257	0.08489112562622257	10.120567375886525
公共汽车	67	5.631880283355713	0.02287845938862736	5.2368421052631575
哪	1081	7.170576572418213	1.8302767510901887	6.44046052631579
交	100	6.0195136070251465	0.030103236037667576	6.42
外国	67	5.520324230194092	0.018061941622600546	6.966666666666667
双层	35	3.3672962188720703	0.07887047841868905	9.67175572519084
吊	103	6.3548784255981445	0.02348052410938071	6.410256410256411
嗡	5	2.251781940460205	0.0036123883245201094	2.6666666666666665
一般	189	6.7555437088012695	0.053583760147048284	9.123595505617978
失火	40	4.730303764343262	0.016255747460340492	4.111111111111111
热情	33	4.683841228485107	0.005418582486780164	7.0
鳄鱼	77	5.889927387237549	0.03491975380369439	4.603448275862069
揉一揉	8	2.947855234146118	0.0036123883245201094	2.5
松鼠	136	5.91316556930542	0.061410601516841856	6.0588235294117645
拢	19	4.093221187591553	0.0048165177660268125	5.5
车祸	38	4.448545932769775	0.012643359135820383	4.9523809523809526
中饭	18	3.9546828269958496	0.004214453045273461	5.0
他的	0	nan	0.0	NA
其他	271	6.62598180770874	0.16616986292792502	11.844202898550725
复杂	15	3.60137939453125	0.0036123883245201094	5.166666666666667
撒谎	20	4.140471458435059	0.005418582486780164	5.777777777777778
开会	50	5.267454624176025	0.014449553298080437	5.875
菱形	91	5.244909763336182	0.07044157232814213	4.2905982905982905
名字	275	5.754757404327393	0.33836037306338357	6.761565836298932
黏	152	6.216739654541016	0.09934067892430301	5.715151515151515
刘	43	5.157392978668213	0.007224776649040219	7.166666666666667
饼干	143	6.3172926902771	0.08127873730170246	5.155555555555556
橱	51	5.363655090332031	0.010837164973560328	8.055555555555555
颗	210	6.343631744384766	0.11138197333937004	7.805405405405406
禾苗	43	5.255053997039795	0.006622711928286867	11.090909090909092
班	245	5.7669901847839355	0.3136757195124962	9.046065259117082
信用	17	3.7963695526123047	0.0036123883245201094	10.333333333333334
飞机	296	7.004729270935059	0.22938665860702695	5.511811023622047
造型	42	5.136724948883057	0.009030970811300273	6.933333333333334
流浪	187	6.053014755249023	0.09091177283375608	9.079470198675496
螺旋桨	13	3.5726218223571777	0.0036123883245201094	4.0
冷不冷	9	2.452167510986328	0.012643359135820383	2.4761904761904763
拍拍看	5	2.1282384395599365	0.006020647207533515	1.7
唉哟	16	3.969967842102051	0.0048165177660268125	3.25
故事书	26	4.572583198547363	0.004214453045273461	9.571428571428571
好不好听	10	3.1888747215270996	0.00782684136979357	1.9230769230769231
